source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,all 23 sport-related product codes,all_sports_aggregate,,all,all_youth_aggregate,,,2017 calendar year,737,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × all youth (5-22), treatment year 2017. weighted national estimate = 20,967. includes 49 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,12,youth,youth_primary,mixed,mixed,all 23 sport-related product codes (youth band),all_sports_aggregate,,all,age_band_youth,,,2017 calendar year,284,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × youth (5-12), treatment year 2017. weighted national estimate = 6,591. includes 15 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,13,17,adolescent,youth_primary,mixed,mixed,all 23 sport-related product codes (adolescent band),all_sports_aggregate,,all,age_band_adolescent,,,2017 calendar year,316,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × adolescent (13-17), treatment year 2017. weighted national estimate = 9,474. includes 22 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,18,22,collegiate,youth_primary,mixed,mixed,all 23 sport-related product codes (collegiate band),all_sports_aggregate,,all,age_band_collegiate,,,2017 calendar year,137,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × collegiate (18-22), treatment year 2017. weighted national estimate = 4,902. includes 12 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,basketball,basketball,limited_contact,all,,,,2017 calendar year,304,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for basketball × all youth (5-22), treatment year 2017. weighted national estimate = 9,000. includes 14 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,baseball,baseball,limited_contact,all,,,,2017 calendar year,118,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for baseball × all youth (5-22), treatment year 2017. weighted national estimate = 3,843. includes 12 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football american,football_american,contact,all,,,,2017 calendar year,95,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for football_american × all youth (5-22), treatment year 2017. weighted national estimate = 1,925. includes 7 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football association,football_association,limited_contact,all,,,,2017 calendar year,54,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for football_association × all youth (5-22), treatment year 2017. weighted national estimate = 1,452. includes 3 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,skateboarding,skateboarding,limited_contact,all,,,,2017 calendar year,30,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for skateboarding × all youth (5-22), treatment year 2017. weighted national estimate = 930. Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2017,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2017 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2017,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,softball,softball,limited_contact,all,,,,2017 calendar year,26,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for softball × all youth (5-22), treatment year 2017. weighted national estimate = 1,049. includes 1 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
