source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,all 23 sport-related product codes,all_sports_aggregate,,all,all_youth_aggregate,,,2015 calendar year,716,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × all youth (5-22), treatment year 2015. weighted national estimate = 19,073. includes 44 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,12,youth,youth_primary,mixed,mixed,all 23 sport-related product codes (youth band),all_sports_aggregate,,all,age_band_youth,,,2015 calendar year,261,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × youth (5-12), treatment year 2015. weighted national estimate = 5,892. includes 12 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,13,17,adolescent,youth_primary,mixed,mixed,all 23 sport-related product codes (adolescent band),all_sports_aggregate,,all,age_band_adolescent,,,2015 calendar year,313,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × adolescent (13-17), treatment year 2015. weighted national estimate = 8,109. includes 20 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,18,22,collegiate,youth_primary,mixed,mixed,all 23 sport-related product codes (collegiate band),all_sports_aggregate,,all,age_band_collegiate,,,2015 calendar year,142,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for all sports × collegiate (18-22), treatment year 2015. weighted national estimate = 5,073. includes 12 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,basketball,basketball,limited_contact,all,,,,2015 calendar year,269,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for basketball × all youth (5-22), treatment year 2015. weighted national estimate = 6,871. includes 12 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football american,football_american,contact,all,,,,2015 calendar year,125,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for football_american × all youth (5-22), treatment year 2015. weighted national estimate = 2,510. includes 5 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,baseball,baseball,limited_contact,all,,,,2015 calendar year,107,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for baseball × all youth (5-22), treatment year 2015. weighted national estimate = 3,229. includes 10 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football association,football_association,limited_contact,all,,,,2015 calendar year,53,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for football_association × all youth (5-22), treatment year 2015. weighted national estimate = 1,475. includes 2 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,softball,softball,limited_contact,all,,,,2015 calendar year,43,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for softball × all youth (5-22), treatment year 2015. weighted national estimate = 1,243. includes 4 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
neiss2015,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2015 treatment-year data, retrieved from the hadley/neiss historical archive at https://github.com/hadley/neiss (2013-2017 5-year window). Filtered to body part = 88 (Mouth, primary) OR 76 (Face) with dental diagnosis × all 23 sport-related product codes × ages 5-22.",,2015,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,skateboarding,skateboarding,limited_contact,all,,,,2015 calendar year,36,"ED-treated mouth injury (NEISS Body_Part = 88, primary, or 76+dental) — sport-related (Product_1 ∈ 23 sport codes)",unspecified_dental,,,,unspecified,,not_addressed,2026-05-23,VB-AI-assisted-2026-05-23,"Raw NEISS case count for skateboarding × all youth (5-22), treatment year 2015. weighted national estimate = 994. includes 8 cases where mouth was secondary body-part to Face (recovered via dental-diagnosis text match). Source: hadley/neiss historical archive (2013-2017). Filtered by scripts/12_neiss_hadley_filter.py..",partial_data
