source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,all 23 sport-related product codes,all_sports_aggregate,,all,all_youth_aggregate,,,2025 calendar year,719,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × all youth (5-22), treatment year 2025. weighted national estimate = 21,347. includes 96 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,12,youth,youth_primary,mixed,mixed,all 23 sport-related product codes (youth band),all_sports_aggregate,,all,age_band_youth,,,2025 calendar year,283,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × youth (5-12), treatment year 2025. weighted national estimate = 7,057. includes 35 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,13,17,adolescent,youth_primary,mixed,mixed,all 23 sport-related product codes (adolescent band),all_sports_aggregate,,all,age_band_adolescent,,,2025 calendar year,334,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × adolescent (13-17), treatment year 2025. weighted national estimate = 9,408. includes 49 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,18,22,collegiate,youth_primary,mixed,mixed,all 23 sport-related product codes (collegiate band),all_sports_aggregate,,all,age_band_collegiate,,,2025 calendar year,102,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × collegiate (18-22), treatment year 2025. weighted national estimate = 4,882. includes 12 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,basketball,basketball,limited_contact,all,,,,2025 calendar year,207,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for basketball × all youth (5-22), treatment year 2025. weighted national estimate = 6,676. includes 20 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,baseball,baseball,limited_contact,all,,,,2025 calendar year,143,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for baseball × all youth (5-22), treatment year 2025. weighted national estimate = 3,410. includes 17 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football american,football_american,contact,all,,,,2025 calendar year,90,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for football_american × all youth (5-22), treatment year 2025. weighted national estimate = 3,060. includes 10 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,football association,football_association,limited_contact,all,,,,2025 calendar year,90,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for football_association × all youth (5-22), treatment year 2025. weighted national estimate = 2,043. includes 18 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,softball,softball,limited_contact,all,,,,2025 calendar year,46,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for softball × all youth (5-22), treatment year 2025. weighted national estimate = 1,265. includes 6 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2025,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2025 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2025,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,skateboarding,skateboarding,limited_contact,all,,,,2025 calendar year,26,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for skateboarding × all youth (5-22), treatment year 2025. weighted national estimate = 910. includes 5 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
